"","status_id","user_id","created_at","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favourites_count","retweet_count","country_code","place_full_name","place_type","followers_count","friends_count","account_lang","account_created_at","verified","lang"
"1536",1237893218768830464,110818870,"2020-03-12T00:08:36Z","haywirejackson","@dave1agar They better not pipe in sound. I want to hear swearing #NBATwitter #NBA #COVID19","Twitter for iPhone",1237892625425809408,23847371,"dave1agar",FALSE,FALSE,1529,0,"CA","Toronto, Ontario","city",689,2829,NA,"2010-02-02T21:51:18Z",FALSE,"en"
"1537",1237893217040740352,1338193848,"2020-03-12T00:08:36Z","FIIGSecurities","@JonSheridan4, FIIG’s Chief Investment Strategist, joins us for a broad discussion on what he currently sees in the market and how to approach investments in times of uncertainty. https://t.co/Yw8PhwL5RI #markets #bonds #equities #coronavirus #covid19","Hootsuite Inc.",NA,967358863878930432,"JonSheridan4",FALSE,FALSE,91,0,"","","",520,289,NA,"2013-04-09T03:33:03Z",FALSE,"en"
"1538",1237893215480451072,233135181,"2020-03-12T00:08:36Z","lavozdigital_py","Covid-19: hoy se descartaron 7 casos y los positivos siguen siendo 5 https://t.co/cHKwaJvh4I vía @lavozdigital_py @MazzoleniJulio @msaludpy #COVID19 #COVID19py","Twitter Web App",NA,NA,"",FALSE,FALSE,9137,0,"","","",152022,2244,NA,"2011-01-02T11:28:37Z",FALSE,"es"
"1539",1237893223072358400,2341855316,"2020-03-12T00:08:37Z","ABCMundial","Un hombre recibió en #Taiwan 🇹🇼 una multa de 32.965 dólares por violar las restricciones de cuarentena dispuestas por el #coronavirus 
#COVID19 @Taiwan_Argentin @MOFA_Taiwan @iingwen 
@KariGiorgenello @ABCMundial 
https://t.co/vMMeVm41n8 https://t.co/sXl9OFbCkY","Twitter Web App",NA,NA,"",FALSE,FALSE,9318,2,"","","",15520,2609,NA,"2014-02-13T11:49:07Z",FALSE,"es"
"1540",1237893222937944064,1327497536,"2020-03-12T00:08:37Z","basicwitchRN","my city of Saskatoon SK is hosting the fucking @TheJUNOAwards this week, as a pandemic spreads, and mass gatherings are discouraged. Reason? There are no cases of #COVID19 in Saskatchewan. So sure, have ppl travel here end masse from all over Canada, incl Vancouver, Toronto 1/2","Twitter for Android",NA,NA,"",FALSE,FALSE,13904,0,"","","",198,710,NA,"2013-04-04T18:05:41Z",FALSE,"en"
"1541",1237893222803750912,1120006669289828352,"2020-03-12T00:08:37Z","AOreadiazc","Cuando se comenzara a informar al pueblo de las medidas preventivas para evitar el #COVID19 la información puede salvar una o mil vidas.","Twitter for Android",NA,NA,"",FALSE,FALSE,3377,0,"","","",67,372,NA,"2019-04-21T16:49:33Z",FALSE,"es"
"1542",1237893222703063040,30268206,"2020-03-12T00:08:37Z","Shazzyrm","I think it’s going to be up to ourselves to coordinate and stop the spread of Coronavirus. We can not rely on the government. It will be to late by the time they react. #COVID2019uk #COVID19","Twitter for iPhone",NA,NA,"",FALSE,FALSE,91538,2,"","","",4215,3247,NA,"2009-04-10T17:42:24Z",FALSE,"en"
"1543",1237893219041476608,1835135772,"2020-03-12T00:08:37Z","bruinsgirl02","Americans need a public health hero at the next @realDonaldTrump news conference to go rogue at the microphone and blast out the #COVID19 truth.","Twitter for iPhone",NA,NA,"",FALSE,FALSE,11062,0,"","","",336,1270,NA,"2013-09-08T22:04:55Z",FALSE,"en"
"1544",1237893225198653440,33018848,"2020-03-12T00:08:38Z","mama321","So it only kills old people? You ok with incubating it for 24 days all the while giving it to grandma? I'm not.Per Tucker Carson: Flu .1% die, in USA at this point, #COVID19 2.5% die A virus that spreads 2x as easy as the flue &amp; likely 10x as deadly. #TuckerCarlson #WuhanVirus https://t.co/aFPsBt3cH0","Twitter Web App",NA,NA,"",TRUE,FALSE,10892,0,"","","",4222,4383,NA,"2009-04-18T21:30:26Z",FALSE,"en"
"1545",1237893224544350208,736190769371840512,"2020-03-12T00:08:38Z","USSPerryFFG7","Calling #COVID19 the “Chinese Wulan Virus”  is racist?     OK there was the 1918 Spanish Flu and the 1969 Hong Kong Flu too.   Is that Racist?","Twitter for iPhone",NA,NA,"",FALSE,FALSE,15830,0,"","","",153,900,NA,"2016-05-27T13:42:11Z",FALSE,"en"
"1546",1237893224238211072,866813462793637888,"2020-03-12T00:08:38Z","SayItLoud19","Ah ha.... This new device from Italy ensures we keep 1 metre apart under all circumstances.
#SocialDistancing #coronavirus #COVID19 https://t.co/BhP5Uyr3aE","Twitter for Android",NA,NA,"",TRUE,FALSE,20,0,"","","",6,56,NA,"2017-05-23T00:30:08Z",FALSE,"en"
"1547",1237893231502929920,1042866202811326464,"2020-03-12T00:08:39Z","Heat_Miser2","Here’s my not panicked #CoronavirusOutbreak update 3/11.  Currently, 1281 confirmed cases in the US of #coronavirus.  The estimated US population is 311 million.  So:

.00000411897 of the population have contracted it.

32 confirmed deaths or:

1.02893891e-7

#FactsNotFear","Twitter for Mac",NA,NA,"",FALSE,FALSE,3533,2,"","","",5512,5101,NA,"2018-09-20T20:00:53Z",FALSE,"en"
"1548",1237893231934722048,18536738,"2020-03-12T00:08:40Z","normsworld",".@epdevilla says on @TheAgenda that infectious diseases happen on a daily basis. Local public health units coordinate with the federal government on all of them. #covid19 #coronavirus","Twitter for iPhone",1237892660284682240,18536738,"normsworld",FALSE,FALSE,29586,1,"","","",4447,5001,NA,"2009-01-01T21:27:12Z",FALSE,"en"
"1549",1237893233474015232,1053999788696461312,"2020-03-12T00:08:40Z","MsPettySavage1","@PoliticusSarah @politicususa Jared conducting research on ""Coronavirus"" #COVID19 https://t.co/gfADDRerGy","Twitter for Android",1237884296087474176,63013144,"PoliticusSarah",FALSE,FALSE,4174,0,"","","",91,908,NA,"2018-10-21T13:21:46Z",FALSE,"en"
"1550",1237893238716919808,189587411,"2020-03-12T00:08:41Z","utregsrealiste","Mensen, opletten!!

Het is iemand gelukt om #coronavirus #COVID19NL #COVID19 te linken aan #klimaat #klimaatcrisis #ClimateChange 

De schuldigen in dit verhaal: microben die door klimaatverandering in de lucht kunnen komen.

Dood aan klimaatverandering! Eh, aan #klimaathysterie! https://t.co/kDF5xgSNQm","Twitter for Android",NA,NA,"",TRUE,FALSE,10740,20,"","","",1220,1888,NA,"2010-09-11T17:37:16Z",FALSE,"nl"
"1551",1237893238079533056,2244031982,"2020-03-12T00:08:41Z","mariasrikandi","#COVID19 #KKM

And now it is characterised as a Pandemic. https://t.co/ElcCNiWWe7","Twitter for Android",NA,NA,"",TRUE,FALSE,619,0,"","","",415,223,NA,"2013-12-13T15:00:00Z",FALSE,"en"
"1552",1237893242957574144,1086741188957356032,"2020-03-12T00:08:42Z","RottingRonny","#COVID19 #coronavirus https://t.co/TgKaKSUfa9","Twitter for Android",NA,NA,"",FALSE,FALSE,26609,0,"","","",260,170,NA,"2019-01-19T21:44:24Z",FALSE,"und"
"1553",1237893247122288640,4891056059,"2020-03-12T00:08:43Z","PaulPadillaMath","If you are experiencing classroom closures due to COVID19, this walkthrough can help you maintain continuity in learning for your students.

https://t.co/dQdGW1j5s9
Join Thursday March 12, 3:30 pm PDT if you need help

#COVID19 #coronavirus #schoolclosures @CK12Foundation","Twitter Web App",NA,NA,"",FALSE,FALSE,140,0,"","","",10,19,NA,"2016-02-09T06:47:05Z",FALSE,"en"
"1554",1237893245239046144,1445211775,"2020-03-12T00:08:43Z","Adamhill1212","Lucky to work @RileyChildrens CMO texts me to say “Worried about you. You seemed down on Monday. Swing by today” (in the midst of non-stop #COVID19 briefings) 

I stop by

Me: Yeah, my dog died this weekend 

Her: I’m so sorry

Me: Thank you for caring 

#Wellness #MedTwitter","Twitter for iPhone",NA,NA,"",FALSE,FALSE,10485,3,"","","",17427,6763,NA,"2013-05-21T01:36:46Z",FALSE,"en"
"1555",1237893251312410624,1213219563623440384,"2020-03-12T00:08:44Z","ShabnamHamseda","@AsgharKarkhane Please share widely.
This Iranian doctor is desperately asking Iranians in Iran to stay home &amp;don't leave their houses.The virus is spreading&amp;the medical teams r very tired of 24x7 shifts w/ high number of tested + #COVID19 ppl. She said they lost 2 last night.
#CoronaVirusIran https://t.co/QS4W9NrQIP","Twitter for Android",1237728721844355072,716872219687841792,"AsgharKarkhane",FALSE,FALSE,2435,6,"","","",1209,1134,NA,"2020-01-03T22:04:24Z",FALSE,"en"
"1556",1237893250800734208,1220858525016039424,"2020-03-12T00:08:44Z","Coperbraegen","Honestly, if this whole humanitarian angle isn't enough, there's a selfish one too:

We're probably not gonna die from #COVID19 but like...
Deadly or not, because the symptoms still really suck.
So just...Why wouldn't you want to take precautions in any case https://t.co/0UC8jiEDXq","Twitter Web Client",NA,NA,"",TRUE,FALSE,173,1,"","","",71,18,NA,"2020-01-24T23:58:59Z",FALSE,"en"
"1557",1237893250716823552,16621072,"2020-03-12T00:08:44Z","DorothyBeach","@LamarAlexander (R-TN) will be retired by end of year. He has done enough damage by supporting the #faketrial of the #ImpeachedPresident and making light of the plight we are now in. #COVID19 https://t.co/JH7PWfVGnN","Twitter for iPhone",NA,21669223,"LamarAlexander",TRUE,FALSE,57837,0,"US","Five Points, OH","city",2901,1134,NA,"2008-10-06T21:53:54Z",FALSE,"en"
"1558",1237893250041540608,1227365622662803456,"2020-03-12T00:08:44Z","DirtyDaddyJO","Seems a bit rich that  #tbru is still happening when everything else in Texas is being cancelled due to #COVID19  Be safe, y’all!","Twitter for iPhone",NA,NA,"",FALSE,FALSE,1078,0,"","","",103,459,NA,"2020-02-11T22:55:53Z",FALSE,"en"
"1559",1237893256265924608,1173429734555955200,"2020-03-12T00:08:45Z","Gideon_ESQ","I'll grant that Trump (after some missteps) is doing his best to fight #COVID19, but this is where the 4 years of angry tweeting and leadership by chaos hurt the country. We need a leader we can trust in crisis&amp;Trump hasn't even tried to earn that trust.

https://t.co/CAuIJU3ED1","Twitter for Android",NA,NA,"",FALSE,FALSE,385,0,"","","",205,1564,NA,"2019-09-16T02:54:01Z",FALSE,"en"
"1560",1237893262276349952,754711734,"2020-03-12T00:08:47Z","GallopingSkirt","I find if you sing Happy Birthday in the style of Marilyn Monroe you get more to the 20 second mark. Bit odd for other people coming into the bathroom but we must all do our bit. #covid19 #washyourhands https://t.co/9aLHH1yoiz","Twitter Web App",NA,NA,"",FALSE,FALSE,25963,1,"","","",906,1387,NA,"2012-08-13T08:16:17Z",FALSE,"en"
"1561",1237893261580099584,3064457783,"2020-03-12T00:08:47Z","BehindTheKnife","Are you on a 14 day #covid19 self-quarantine? Spend that time wisely, studying for ABSITE... #absitequestionoftheweek! #medstuds these questions are level appropriate for you this week! https://t.co/K0glvPPWwG","Twitter Web App",NA,NA,"",TRUE,FALSE,2466,1,"","","",8267,1188,NA,"2015-02-27T16:10:32Z",FALSE,"en"
"1562",1237893261521326080,1235530481426296832,"2020-03-12T00:08:47Z","AliceCFM2","#coronavirus 
 #COVID19 
1、aerosol transmission（气溶胶传播）
2、⚠️droplet transmission（飞沫传播）
3、Mouth spread dung（口粪传播）
4、⚠️Close contact transmission（密切接触传播）","Twitter for iPhone",NA,NA,"",FALSE,FALSE,8,0,"","","",1,13,NA,"2020-03-05T11:40:05Z",FALSE,"zh"
"1563",1237893261307469824,15977976,"2020-03-12T00:08:47Z","Berry_in_WA","#COVID19 suggestion: with everyone being asked to WFH or take classes online - imagine all of the good will providers like Comcast could generate by bumping everyone's speed for free for a few weeks.","Twitter for Android",NA,NA,"",FALSE,FALSE,8654,0,"","","",501,733,NA,"2008-08-25T05:04:03Z",FALSE,"en"
"1564",1237893269129801728,35203319,"2020-03-12T00:08:48Z","evankirstel","🙏 Coping with the #coronavirusoutbreak @IrmaRaste #meditation #Mentalhealth #coronavirus #MentalHealthAwareness  https://t.co/kgHGgYCqOr","Twitter for iPhone",NA,NA,"",FALSE,FALSE,565426,8,"US","Nashua, NH","city",282510,266975,NA,"2009-04-25T12:45:16Z",FALSE,"en"
"1565",1237893267821215744,365414889,"2020-03-12T00:08:48Z","cittizen9","Stay strong. A lot of bad things going on around the world. The one thing about humanity that is a saving grace, is that we are resilient. Care about those around you. They need you, you need them. #COVID19 #coronavirus #humanity #love #caring #compassion #strength","Twitter for iPhone",NA,NA,"",FALSE,FALSE,1883,0,"","","",68,222,NA,"2011-08-31T12:03:08Z",FALSE,"en"
"1566",1237893267804413952,1211472774624989184,"2020-03-12T00:08:48Z","KyraKenobi","Ojala despertar y que todo haya sido un sueño de Antonio resines 
#pandemia
#Cononavirus 
#COVID19 https://t.co/HPGks1rFtz","Twitter for Android",NA,NA,"",FALSE,FALSE,5471,0,"","","",41,175,NA,"2019-12-30T02:23:31Z",FALSE,"es"
"1567",1237893265996693504,23545762,"2020-03-12T00:08:48Z","saraatlaw","@yashar Thank you @Acosta @cnn  @AC360 . I know I can count on you to report the science about #COVID19.  Many lives depend on your truthful coverage of the situation.","Twitter for iPhone",1237842710674812928,11744152,"yashar",FALSE,FALSE,27196,0,"","","",274,1702,NA,"2009-03-10T02:39:44Z",FALSE,"en"
"1568",1237893265300439040,350461378,"2020-03-12T00:08:48Z","jaynee_30","#COVID19 https://t.co/f9lEArKF5V","Twitter for iPhone",NA,NA,"",TRUE,FALSE,1883,0,"","","",237,467,NA,"2011-08-07T20:24:52Z",FALSE,"und"
"1569",1237893269406670848,2363501764,"2020-03-12T00:08:49Z","ismaithanfear","@maryharryheff @SimonHarrisTD He’ll get around to you. He’s rather busy at the moment. 
See when #COVID19 has passed, I’ll probably do something to get blocked again but at least it’s means I’ll have survived the pandemic. 😜","Twitter for iPhone",1237891840281436160,1270630717,"maryharryheff",FALSE,FALSE,1193,0,"","","",918,1103,NA,"2014-02-24T19:13:53Z",FALSE,"en"
"1570",1237893273416380416,228079598,"2020-03-12T00:08:49Z","NdiranguWanjuki","A health system strategy premised on surveillance, testing, telehealth &amp; treatment is good preparedness for  the #COVID19 pandemic.

https://t.co/A5qcbLm7VO","Twitter for Android",NA,NA,"",FALSE,FALSE,9389,0,"","","",5073,1276,NA,"2010-12-18T17:13:38Z",FALSE,"en"
"1571",1237893272015527936,69334913,"2020-03-12T00:08:49Z","LuisCardenasMx","Y lo peor es que así de pendejo es el pensamiento de millones de mexicanos.

Ojalá que nos salve el calorcito. 

#coronavirus #Coronavirusmexico #COVID19 https://t.co/QcGAtHIY0Z","Twitter for iPhone",NA,NA,"",FALSE,FALSE,7380,240,"","","",142445,8084,NA,"2009-08-27T16:30:05Z",TRUE,"es"
"1572",1237893270144815104,2424593167,"2020-03-12T00:08:49Z","SaraParker411","https://t.co/4T5QiP3Gtj #SantaCruz #COVID19 #coronavirus","Twitter for Android",NA,NA,"",FALSE,FALSE,1788,0,"","","",261,0,NA,"2014-04-03T01:24:36Z",FALSE,"und"
"1573",1237893274582441984,230885211,"2020-03-12T00:08:50Z","jeannieologist","Wait...republican Alexander is actually holding out for a bigger better bailout re: #paidsickleave. From my understanding of the article, a few sentences to mull. #COVID19 https://t.co/LoLKdcTnd0 https://t.co/inMAPHAqIL","Twitter for iPhone",NA,NA,"",TRUE,FALSE,8960,0,"","","",1114,2527,NA,"2010-12-27T00:27:48Z",FALSE,"en"
"1574",1237893281146527744,608567216,"2020-03-12T00:08:51Z","JaiP108","Only 3.4% of people infected by #coronavirus die, it's really not as big of a deal as the media portrays it to be. #COVID19","Twitter Web App",NA,NA,"",FALSE,FALSE,627,0,"","","",18,148,NA,"2012-06-14T22:49:12Z",FALSE,"en"
"1575",1237893280672579584,14754058,"2020-03-12T00:08:51Z","TheRealDaveShaw","The President will address the nation about #COVID19 tonight:","Twitter for iPhone",NA,NA,"",FALSE,FALSE,5022,0,"","","",2254,914,NA,"2008-05-13T03:23:27Z",FALSE,"en"
"1576",1237893280160821248,1205273271039647744,"2020-03-12T00:08:51Z","Tikitikitime1","Que no cunda el pánico!! Tenemos papel higiénico 🧻🧻🧻🧻 y mucha gente idiota 🤣
Nuevo diseño, inspiración pura sois. 

https://t.co/4HzD4qhSts

#cerradMadrid 
#COVID19 
#coronavirus 
#CoronaVOX 
#Coronavid19 #EspecialCoronavirus 
#tikitikitime https://t.co/Mu5ndWjQMI","Twitter for Android",NA,NA,"",FALSE,FALSE,1443,0,"","","",153,795,NA,"2019-12-12T23:48:54Z",FALSE,"es"
"1577",1237893278638329856,736185001457287168,"2020-03-12T00:08:51Z","helene_wpli","Trillion $ question - when do you think life goes back to normal when #COVID19 is contained or over?","Twitter for iPhone",NA,NA,"",FALSE,FALSE,65301,13,"","","",29087,2026,NA,"2016-05-27T13:19:16Z",FALSE,"en"
"1578",1237893285131272192,554119845,"2020-03-12T00:08:52Z","LauraDimon","“(#COVID19) is coming at an exponential speed: gradually, and then suddenly...The only way to prevent this is social distancing today. Not tomorrow. Today. That means keeping as many people home as possible, starting now.” https://t.co/R2exU0YuTp @tomaspueyo @Medium","Twitter for iPhone",NA,NA,"",FALSE,FALSE,6286,2,"","","",5577,520,NA,"2012-04-15T03:29:36Z",TRUE,"en"
"1579",1237893283931500544,19690815,"2020-03-12T00:08:52Z","DavidGinsburg","I had to sign this waiver and have my temperature taken by digital thermometer before being allowed to enter the dining area at my parents’ “active retirement community” tonight. Glad they’re taking these steps right now. #coronavirus #COVID19 https://t.co/byzEiPeCwA","Twitter for iPhone",NA,NA,"",FALSE,FALSE,3183,0,"","","",2359,1439,NA,"2009-01-29T02:12:09Z",FALSE,"en"
"1580",1237893282232807424,293545521,"2020-03-12T00:08:52Z","CFRoundtable","@jackharris1788 @NUH_CFUnit @NHSuk @MattHancock @cftrust Is the #cysticfibrosis ward really being used as a #COVID19 ward right now in the UK?","TweetDeck",1237891088603467776,1363980049,"jackharris1788",FALSE,FALSE,602,2,"","","",842,349,NA,"2011-05-05T14:51:27Z",FALSE,"en"
"1581",1237893288226480128,48118838,"2020-03-12T00:08:53Z","MauiWowii","#coronavirus #COVID19 #CoronaVirusUpdate #COVID2019 #COVIDー19 #Covid_19 #Covid19usa #COVID @amazon @Benioff @AndrewYang 

I APPLAUD this. Thank you Jack Ma @AlibabaGroup for doing something amazing and great for the world!!
Bless you! https://t.co/QoDzVA79eE","Twitter Web App",NA,NA,"",TRUE,FALSE,22822,0,"","","",409,1442,NA,"2009-06-17T21:14:54Z",FALSE,"en"
"1582",1237893288297930752,1236815154907660288,"2020-03-12T00:08:53Z","Alicia1984N","@AVIPNL @jankluytmans @MarionKoopmans @MarcBonten Andreas Voss, bedankt!! Eindelijk een deskundige die zich kritisch durft uit te spreken. Hulde. Ik sta compleet achter uw advies. Nu @rivm nog. #COVID2019NL #COVID19","Twitter for iPhone",1236572407667871744,54237672,"AVIPNL",FALSE,FALSE,129,0,"","","",1,3,NA,"2020-03-09T00:45:04Z",FALSE,"nl"
"1583",1237893289350553600,127173268,"2020-03-12T00:08:53Z","LotusB10","Sentosa Singapore grants free entry till end June &amp; provides rent deferments to the resort islands business owners etc. Universal Studios is also granting locals 6 months of entry for a full day’s pass. Thank You! 🦠😷🤧🙏🙌💞🏖🏝 #COVID19 #Singapore CNA: https://t.co/bPFnhnWc05","Twitter for iPhone",NA,NA,"",FALSE,FALSE,19558,0,"","","",2877,4312,NA,"2010-03-28T09:12:19Z",FALSE,"en"
"1584",1237893287555391488,8431652,"2020-03-12T00:08:53Z","Shoq","I hope someone does a side-by-side video of Dr. Fauci telling the truth about #COVID19 and @Potus lying his sociopath’s ass off about it on national TV at 9 pm..

I am reaching peak hatred for this dangerous imbecile. He must be removed. We’re all at great risk. https://t.co/LpbTE42CcD","VoiceFeed",NA,NA,"",FALSE,FALSE,8749,2,"","","",25022,2182,NA,"2007-08-25T21:43:05Z",FALSE,"en"
"1585",1237893287224229888,750391130416640000,"2020-03-12T00:08:53Z","Grimaldenko","Chiudiamo perché è giusto chiudere. Ma #stato aiutaci quando tutto sarà finito. Le piccole imprese non possono morire. #COVID19 #statoitaliano @GiuseppeConteIT","Twitter for iPhone",NA,NA,"",FALSE,FALSE,4573,1,"","","",38,127,NA,"2016-07-05T18:09:21Z",FALSE,"it"
"1586",1237893293142204416,2760212040,"2020-03-12T00:08:54Z","beemused55","@Andy Do you have any idea how grateful I am for you &amp; Bravo shows every night? My escape from #COVID19 &amp; #Election2020!! THANK YOU!! ♥️🙏😊","Twitter for iPhone",NA,48100887,"Andy",FALSE,FALSE,9273,0,"","","",175,1121,NA,"2014-08-23T20:45:46Z",FALSE,"en"
"1587",1237893290315239424,179112841,"2020-03-12T00:08:54Z","PlyJantima","3) เรื่องหน้ากากอนามัยส่งออก300ตัน ระหว่างกรมศุล และก.พาณิชย์ ถึงขนาดจะฟ้องร้องกัน 
4) quarantine state กองทัพเรือ(สัตหีบ) ต้องประชุมเร่งด่วน แล้วบอกว่า ไม่ยกเลิกครับให้ใช้สถานที่ได้

และอีกหลายๆเรื่องระหว่างทาง #เพลียลุง
 #โควิท19 #COVID19","Twitter for iPhone",1237893152154865664,179112841,"PlyJantima",FALSE,FALSE,3652,2,"","","",221,471,NA,"2010-08-16T14:57:29Z",FALSE,"th"
"1588",1237893295314857984,1193747987077328896,"2020-03-12T00:08:55Z","HkResilient","@YatesDCIA 🇨🇳🦠 #COVID19 

- Made in #Wuhan #China 
- Made by #China 
- Spreaded by #Chinese 

#WuhanVirus 
#ChinaCoronaVirus 🇨🇳🦠","Twitter for iPhone",1237813546223837184,285399460,"YatesDCIA",FALSE,FALSE,7689,0,"","","",263,116,NA,"2019-11-11T04:31:55Z",FALSE,"en"
"1589",1237893295126315008,929659750907826176,"2020-03-12T00:08:55Z","pouyatafti","What our governments lack in speed to come up with the right responses to an exponentially growing crisis, they more than make up for by failing to implement those same half measures and compromises. #COVID19 #coronavirus #coronadeutschland","Twitter Web App",NA,NA,"",FALSE,FALSE,101,0,"","","",18,52,NA,"2017-11-12T10:38:51Z",FALSE,"en"
"1590",1237893300339625984,39077431,"2020-03-12T00:08:56Z","SustMeme","Economics, Environment &amp; Social Equity: SustMeme Magazine is out! https://t.co/sRGbjmRq4z Stories via @Convercent @drpeternagel @HPSustainable #covid19 #coronavirus","Paper.li",NA,NA,"",FALSE,FALSE,9640,0,"","","",27285,29286,NA,"2009-05-10T17:08:38Z",FALSE,"en"
"1591",1237893304286494720,2319505268,"2020-03-12T00:08:57Z","OnAirRidder","Please dear God do not take away my #OpeningDay. Play Ball, with us fans. #brewers #cubs #coronavirus #COVID19","Twitter for iPhone",NA,NA,"",FALSE,FALSE,3573,0,"","","",538,267,NA,"2014-01-30T20:45:36Z",FALSE,"en"
"1592",1237893303158226944,974895818707791872,"2020-03-12T00:08:57Z","thedoctorjulio","Remember when Americans were making fun of the Chinese Government's response to #COVID19 with Zero self-awareness?

Good times.","Twitter for Android",NA,NA,"",FALSE,FALSE,3280,1,"","","",384,630,NA,"2018-03-17T06:30:50Z",FALSE,"en"
"1593",1237893307373473792,15652540,"2020-03-12T00:08:58Z","KTVU",".@SFBARTalert reported a 30% decline in ridership on Tuesday. See how local transportation officials are bracing for spread of #coronavirus #COVID19 

@EvanSernoffsky reports https://t.co/4i7cnWbLcZ","TweetDeck",NA,NA,"",FALSE,FALSE,1513,7,"","","",459495,1321,NA,"2008-07-29T22:29:44Z",TRUE,"en"
"1594",1237893312926740480,3149351451,"2020-03-12T00:08:59Z","mbreslin1_mark","Why did #peston send his best wishes to Tory Nadine Dorries and not even a mention of the Labour MP who has #COVID19  ? 
You'd be forgiven for thinking this supposedly unbiased journalist was actually a Tory Govt supporter !","Twitter for Android",NA,NA,"",FALSE,FALSE,7760,3,"","","",667,672,NA,"2015-04-08T21:14:47Z",FALSE,"en"
"1595",1237893315162341376,14121683,"2020-03-12T00:08:59Z","DinoRubble","I’m oddly amused by all my non-physician friends who repeatedly advised “stars” to “stay in their lane and out of politics “ so readily post so many things about #COVID19 .","Twitter for iPad",NA,NA,"",FALSE,FALSE,1531,0,"","","",80,206,NA,"2008-03-11T10:54:37Z",FALSE,"en"
"1596",1237893314008907776,2865089083,"2020-03-12T00:08:59Z","GlanmireBBall","Basketball Ireland announcement that all basketball games are suspended with immediate effect. #COVID19 https://t.co/gB4pEf5ztj","Twitter for iPhone",NA,NA,"",TRUE,FALSE,1667,1,"","","",1242,1080,NA,"2014-10-19T13:40:58Z",FALSE,"en"
"1597",1237893313488760832,19978690,"2020-03-12T00:08:59Z","WakeUpEvery1","Figures. I finally write a book and polish it and get it ready for agents and publishing companies... and the next plague hits humanity. 
What are the fucking odds? #justmyluck #COVID19 🤦🏼‍♀️😭🤷🏼‍♀️","Twitter for iPhone",NA,NA,"",FALSE,FALSE,7121,0,"US","Le Roy, NY","city",1471,1350,NA,"2009-02-03T15:49:25Z",FALSE,"en"
"1598",1237893319608262656,1196663119269040128,"2020-03-12T00:09:00Z","Limoncitox12","#COVID19 #sivar https://t.co/X7O4PolmBv","Twitter for iPhone",NA,NA,"",FALSE,FALSE,254,0,"","","",12,266,NA,"2019-11-19T05:35:17Z",FALSE,"und"
"1599",1237893316471132160,14885540,"2020-03-12T00:09:00Z","KQEDnews","""The way that we've approached quarantine is extremely different than it would have been 5, 10 years ago."" 

What does #COVID19 quarantine look like for gig workers? More on @TheBayKQED with today @nitashatiku  https://t.co/V9Tqpsx7lG","TweetDeck",NA,NA,"",FALSE,FALSE,4906,1,"","","",42308,1192,NA,"2008-05-23T19:31:54Z",TRUE,"en"
"1600",1237893322825330688,212724190,"2020-03-12T00:09:01Z","VaeVictis","Non chiedetemi di spiegare il procedimento: è abbastanza complesso. Questo è, secondo i miei calcoli, il fattore rischio #COVID19 in Italia, basato su uno studio climatico presentatomi oggi: 0 = minimo, 5 = massimo. Speriamo di averci visto giusto...🙄

#SARSCoV2 #coronavirus https://t.co/By9EzhUcB2","Twitter Web App",NA,NA,"",FALSE,FALSE,1525,14,"","","",6073,666,NA,"2010-11-06T21:46:51Z",FALSE,"it"
"1601",1237893320484904960,44196309,"2020-03-12T00:09:01Z","TatinGiannaro","The moment to act is now. Guter Artikel. #COVID19 https://t.co/YV5AczorKU","Twitter for iPhone",NA,NA,"",TRUE,FALSE,2235,0,"","","",515,952,NA,"2009-06-02T20:12:04Z",FALSE,"en"
"1602",1237893327967510528,1219548972538191872,"2020-03-12T00:09:02Z","FavoriteSon6","So #COVID19 is a Pandemic for the Poors... https://t.co/gUddDcEpuY","Twitter Web App",NA,NA,"",TRUE,FALSE,1264,0,"","","",122,336,NA,"2020-01-21T09:15:51Z",FALSE,"en"
"1603",1237893326625329152,810845342409326592,"2020-03-12T00:09:02Z","Realheadcase1","If there’s an outbreak of #COVID19 at my local Wetherspoons; deep cleaning will take months and cost the equivalent of buying a small island in the Caribbean 

#coronavirusuk","Twitter for iPhone",NA,NA,"",FALSE,FALSE,15007,0,"","","",2169,4655,NA,"2016-12-19T13:52:49Z",FALSE,"en"
"1604",1237893325387993088,92856318,"2020-03-12T00:09:02Z","mapekas","@SaludPublicaEs @sanidadgob #juntosvamosaconseguirlo ?? Un eslogan de patio de colegio en plena pandemia es un insulto a la sociedad. Seguiremos trabajando por y para los pacientes, pero nos lo ponéis difícil. Protocolos, aislamiento, protección .. por favor! @sanidadgob #COVID19 #COVID19espana","Twitter for iPhone",1237663716608479232,2821179496,"SaludPublicaEs",FALSE,FALSE,115,0,"","","",115,248,NA,"2009-11-26T23:15:18Z",FALSE,"es"
"1605",1237893329653653504,1213219563623440384,"2020-03-12T00:09:03Z","ShabnamHamseda","Please share widely.
This Iranian doctor is desperately asking Iranians in Iran to stay home &amp;don't leave their houses.The virus is spreading&amp;the medical teams r very tired of 24x7 shifts w/ high number of tested + #COVID19 ppl. She said they lost 2 last night.
#CoronaVirusIran https://t.co/FKf3DfMebN","Twitter for Android",NA,NA,"",TRUE,FALSE,2435,1,"","","",1209,1134,NA,"2020-01-03T22:04:24Z",FALSE,"en"
